# x/c  z/c_upper  z/c_lower   median camber and thickness of 17 scanned sections, Savitzky-Golay window 41
0.0965067 0.0651820 -0.0304894
0.0968178 0.0652771 -0.0304849
0.0971294 0.0653736 -0.0304822
0.0974414 0.0654717 -0.0304815
0.0977540 0.0655716 -0.0304827
0.0980670 0.0656733 -0.0304861
0.0983806 0.0657667 -0.0304812
0.0986947 0.0658598 -0.0304763
0.0990092 0.0659526 -0.0304713
0.0993243 0.0660453 -0.0304660
0.0996399 0.0661329 -0.0304654
0.0999559 0.0662215 -0.0304633
0.1002725 0.0663109 -0.0304596
0.1005896 0.0664011 -0.0304547
0.1009071 0.0664922 -0.0304487
0.1012252 0.0665841 -0.0304417
0.1015438 0.0666807 -0.0304297
0.1018628 0.0667767 -0.0304183
0.1021824 0.0668723 -0.0304073
0.1025025 0.0669673 -0.0303969
0.1028230 0.0670619 -0.0303869
0.1031441 0.0671561 -0.0303775
0.1034657 0.0672499 -0.0303686
0.1037878 0.0673433 -0.0303603
0.1041103 0.0674364 -0.0303526
0.1044334 0.0675293 -0.0303455
0.1047570 0.0676219 -0.0303390
0.1050811 0.0677144 -0.0303331
0.1054056 0.0678066 -0.0303278
0.1057307 0.0678985 -0.0303230
0.1060563 0.0679902 -0.0303186
0.1063824 0.0680817 -0.0303147
0.1067089 0.0681731 -0.0303111
0.1070360 0.0682645 -0.0303077
0.1073636 0.0683559 -0.0303044
0.1076917 0.0684471 -0.0303017
0.1080202 0.0685370 -0.0303005
0.1083493 0.0686267 -0.0302997
0.1086789 0.0687161 -0.0302994
0.1090090 0.0688052 -0.0302995
0.1093396 0.0688961 -0.0302978
0.1096706 0.0689864 -0.0302967
0.1100022 0.0690759 -0.0302963
0.1103343 0.0691647 -0.0302966
0.1106669 0.0692527 -0.0302976
0.1110000 0.0693398 -0.0302992
0.1113336 0.0694259 -0.0303015
0.1116676 0.0695111 -0.0303045
0.1120022 0.0695953 -0.0303082
0.1123373 0.0696784 -0.0303124
0.1126729 0.0697605 -0.0303173
0.1130090 0.0698477 -0.0303166
0.1133456 0.0699353 -0.0303153
0.1136827 0.0700233 -0.0303136
0.1140202 0.0701117 -0.0303113
0.1143583 0.0701941 -0.0303150
0.1146969 0.0702784 -0.0303168
0.1150360 0.0703663 -0.0303148
0.1153756 0.0704535 -0.0303133
0.1157157 0.0705399 -0.0303124
0.1160563 0.0706255 -0.0303121
0.1163974 0.0707103 -0.0303123
0.1167390 0.0707943 -0.0303130
0.1170811 0.0708775 -0.0303141
0.1174236 0.0709599 -0.0303157
0.1177667 0.0710416 -0.0303177
0.1181103 0.0711226 -0.0303201
0.1184544 0.0712028 -0.0303228
0.1187990 0.0712823 -0.0303259
0.1191441 0.0713613 -0.0303292
0.1194897 0.0714397 -0.0303328
0.1198358 0.0715176 -0.0303365
0.1201824 0.0715952 -0.0303404
0.1205295 0.0716723 -0.0303445
0.1208771 0.0717489 -0.0303489
0.1212252 0.0718249 -0.0303539
0.1215738 0.0719005 -0.0303591
0.1219229 0.0719769 -0.0303632
0.1222725 0.0720534 -0.0303670
0.1226226 0.0721301 -0.0303702
0.1229732 0.0722070 -0.0303728
0.1233243 0.0722816 -0.0303774
0.1236759 0.0723557 -0.0303820
0.1240280 0.0724294 -0.0303866
0.1243806 0.0725027 -0.0303911
0.1247337 0.0725757 -0.0303955
0.1250873 0.0726484 -0.0303998
0.1254414 0.0727206 -0.0304041
0.1257960 0.0727732 -0.0304278
0.1261511 0.0728300 -0.0304468
0.1265067 0.0728910 -0.0304612
0.1268628 0.0729561 -0.0304713
0.1272194 0.0730250 -0.0304772
0.1275765 0.0730976 -0.0304791
0.1279342 0.0731888 -0.0304623
0.1282923 0.0732872 -0.0304382
0.1286509 0.0733917 -0.0304079
0.1290100 0.0734962 -0.0303772
0.1293696 0.0735919 -0.0303551
0.1297297 0.0736854 -0.0303347
