"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "rms[LM_1]"   ,    "rms[LM_2]"   ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         412,      -11.29698313,      -9.679806031,      -10.26520292,      -10.95219747,      -12.47208483,      -5.469221324,      -3.411441158,   9.949908355e-05,       6.460275485,                40,                40,                40,    0.001789260784,     0.01062157555,      0.6027815375,                 0,                 0,                 0,     0.07783008671,     -0.0104216671,      0.6027850269,                 0,       56.75067079,    0.002447506314
          0,           0,         413,      -11.29690992,      -9.679796471,       -10.2651265,       -10.9521292,      -12.47203197,      -5.469246302,      -3.411376118,   9.949908403e-05,       6.460275486,                40,                40,                40,    0.001789260784,      0.0106212828,      0.6027753531,                 0,                 0,                 0,     0.07782930937,    -0.01042174384,      0.6027788361,                 0,       56.75165272,    0.002447506314
          0,           0,         414,      -11.29685291,       -9.67978689,      -10.26505011,      -10.95208056,      -12.47197927,      -5.469271211,      -3.411311008,   9.949908451e-05,       6.460275487,                40,                40,                40,    0.001789260784,     0.01062099036,      0.6027691674,                 0,                 0,                 0,     0.07782853202,    -0.01042182023,       0.602772644,                 0,       56.75263296,    0.002447506314
          0,           0,         415,      -11.29674056,      -9.679777299,      -10.26497355,      -10.95196246,      -12.47192665,      -5.469296072,      -3.411245846,   9.949908498e-05,       6.460275489,                40,                40,                40,    0.001789260784,     0.01062069822,      0.6027629804,                 0,                 0,                 0,     0.07782775464,    -0.01042189627,      0.6027664505,                 0,        56.7536115,    0.002447506314
          0,           0,         416,      -11.29667886,      -9.679767687,      -10.26489693,       -10.9519089,      -12.47187406,      -5.469320753,      -3.411180628,   9.949908546e-05,        6.46027549,                40,                40,                40,    0.001789260784,     0.01062040638,      0.6027567921,                 0,                 0,                 0,     0.07782697725,    -0.01042197196,      0.6027602558,                 0,       56.75458834,    0.002447506314
          0,           0,         417,      -11.29661431,      -9.679758044,      -10.26482041,      -10.95185127,      -12.47182149,      -5.469345349,      -3.411115348,   9.949908594e-05,       6.460275491,                40,                40,                40,    0.001789260784,     0.01062011484,      0.6027506024,                 0,                 0,                 0,     0.07782619983,    -0.01042204731,      0.6027540597,                 0,       56.75556351,    0.002447506314
          0,           0,         418,      -11.29654108,      -9.679748372,      -10.26474397,      -10.95178253,      -12.47176892,      -5.469369859,      -3.411050011,   9.949908642e-05,       6.460275492,                40,                40,                40,    0.001789260784,      0.0106198236,      0.6027444114,                 0,                 0,                 0,     0.07782542239,     -0.0104221223,      0.6027478623,                 0,       56.75653701,    0.002447506314
          0,           0,         419,      -11.29646729,      -9.679738675,      -10.26466758,       -10.9517132,      -12.47171346,      -5.469394283,      -3.410984619,   9.949908689e-05,       6.460275494,                40,                40,                40,    0.001789260784,     0.01061953267,       0.602738219,                 0,                 0,                 0,     0.07782464493,    -0.01042219695,      0.6027416635,                 0,       56.75750882,    0.002447506314
          0,           0,         420,      -11.29639511,       -9.67972895,      -10.26459124,      -10.95164598,      -12.47165606,      -5.469418616,      -3.410919143,   9.949908737e-05,       6.460275495,                40,                40,                40,    0.001789260784,     0.01061924203,      0.6027320253,                 0,                 0,                 0,     0.07782386745,    -0.01042227125,      0.6027354635,                 0,       56.75847895,    0.002447506314
          0,           0,         421,      -11.29632337,      -9.679719197,      -10.26451496,      -10.95157931,       -12.4715986,      -5.469442857,      -3.410853521,   9.949908785e-05,       6.460275496,                40,                40,                40,    0.001789260784,      0.0106189517,      0.6027258303,                 0,                 0,                 0,     0.07782308995,    -0.01042234521,      0.6027292621,                 0,       56.75944739,    0.002447506314
          0,           0,         422,      -11.29625163,      -9.679709415,      -10.26443874,      -10.95151264,      -12.47154107,      -5.469467003,      -3.410787849,   9.949908832e-05,       6.460275497,                40,                40,                40,    0.001789260784,     0.01061866167,      0.6027196339,                 0,                 0,                 0,     0.07782231243,    -0.01042241881,      0.6027230594,                 0,       56.76041412,    0.002447506314
          0,           0,         423,      -11.29617941,      -9.679699605,      -10.26436258,       -10.9514456,      -12.47148349,      -5.469491055,      -3.410722149,    9.94990888e-05,       6.460275499,                40,                40,                40,    0.001789260784,     0.01061837195,      0.6027134363,                 0,                 0,                 0,      0.0778215349,    -0.01042249206,      0.6027168554,                 0,       56.76137915,    0.002447506314
